ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    4687500
nstep_coarse=       1000
 
boxlen      =  0.100000000000000E+01
time        = -0.404914660176960E+01
aexp        =  0.194845750330665E+00
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.113532349688199E+27
unit_d      =  0.361950423040643E-27
unit_t      =  0.172822616391605E+17
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.932503837736960E+14
       2   0.932503837736960E+14   0.183122440224768E+15
       3   0.183122440224768E+15   0.277657673531392E+15
       4   0.277657673531392E+15   0.332471203790848E+15
       5   0.332471203790848E+15   0.398095014952960E+15
       6   0.398095014952960E+15   0.460860912828416E+15
       7   0.460860912828416E+15   0.511965512335360E+15
       8   0.511965512335360E+15   0.551426064867328E+15
       9   0.551426064867328E+15   0.590982737854464E+15
      10   0.590982737854464E+15   0.626391451205632E+15
      11   0.626391451205632E+15   0.677298430279680E+15
      12   0.677298430279680E+15   0.740396879577088E+15
      13   0.740396879577088E+15   0.802490261962752E+15
      14   0.802490261962752E+15   0.858478516961280E+15
      15   0.858478516961280E+15   0.942390416244736E+15
      16   0.942390416244736E+15   0.101385950124442E+16
      17   0.101385950124442E+16   0.109077927795098E+16
      18   0.109077927795098E+16   0.114807689917235E+16
      19   0.114807689917235E+16   0.119907387283866E+16
      20   0.119907387283866E+16   0.125103844098048E+16
      21   0.125103844098048E+16   0.133518349618381E+16
      22   0.133518349618381E+16   0.142020290858189E+16
      23   0.142020290858189E+16   0.149636369927373E+16
      24   0.149636369927373E+16   0.158402344386560E+16
      25   0.158402344386560E+16   0.163173338867302E+16
      26   0.163173338867302E+16   0.169267558560563E+16
      27   0.169267558560563E+16   0.174736636326707E+16
      28   0.174736636326707E+16   0.179169721922355E+16
      29   0.179169721922355E+16   0.184465320050688E+16
      30   0.184465320050688E+16   0.192358967463117E+16
      31   0.192358967463117E+16   0.199873210299187E+16
      32   0.199873210299187E+16   0.206114343039795E+16
      33   0.206114343039795E+16   0.215700570741146E+16
      34   0.215700570741146E+16   0.222531464619622E+16
      35   0.222531464619622E+16   0.230297349547622E+16
      36   0.230297349547622E+16   0.237483573274214E+16
      37   0.237483573274214E+16   0.245276066237645E+16
      38   0.245276066237645E+16   0.255902250224845E+16
      39   0.255902250224845E+16   0.265223647579341E+16
      40   0.265223647579341E+16   0.273611970995814E+16
      41   0.273611970995814E+16   0.283206440766669E+16
      42   0.283206440766669E+16   0.290638095971123E+16
      43   0.290638095971123E+16   0.296833049323110E+16
      44   0.296833049323110E+16   0.304169220341760E+16
      45   0.304169220341760E+16   0.311512798576640E+16
      46   0.311512798576640E+16   0.321058524889088E+16
      47   0.321058524889088E+16   0.331833301778432E+16
      48   0.331833301778432E+16   0.339972789266022E+16
      49   0.339972789266022E+16   0.347526036081869E+16
      50   0.347526036081869E+16   0.354753863221248E+16
      51   0.354753863221248E+16   0.361181094074778E+16
      52   0.361181094074778E+16   0.366499759505408E+16
      53   0.366499759505408E+16   0.372934927464448E+16
      54   0.372934927464448E+16   0.378345688426086E+16
      55   0.378345688426086E+16   0.384745492971520E+16
      56   0.384745492971520E+16   0.391867992637440E+16
      57   0.391867992637440E+16   0.397861103701197E+16
      58   0.397861103701197E+16   0.406066376818688E+16
      59   0.406066376818688E+16   0.413211866798490E+16
      60   0.413211866798490E+16   0.419930468410982E+16
      61   0.419930468410982E+16   0.424001051138458E+16
