rank,local_index,source_id,source_kind,level,position_x_code,position_y_code,position_z_code,position_x_proper_cm,position_y_proper_cm,position_z_proper_cm,mass_code,mass_msun,initial_mass_code,initial_mass_msun,birth_epoch_code,birth_proper_time_code,age_myr,birth_metallicity_mass_fraction,yield_table_index_code
3,4326342,8704,star,11,0.4145430737049205,0.27611322317887566,0.34322189087522442,2.7727438917655294e+24,1.8468316118818619e+24,2.2956996795028048e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,7.0887167449723223e-11,0.020271714240462368
3,4326343,8705,star,11,0.41365072179569945,0.27618327403704157,0.34230900388974317,2.7667752398628821e+24,1.8473001593053095e+24,2.2895936751490395e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,5.5202259734056431e-11,0.020271714240462368
3,4326344,8706,star,11,0.25945473641911415,0.089752845520937596,0.35549481457801402,1.7354084080242469e+24,6.0032761363635573e+23,2.3777892773988178e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,2.3055375670194994e-11,0.020271714240462368
3,4326345,8707,star,11,0.43476297643292372,0.29618300617546867,0.29829677776266778,2.9079882495595084e+24,1.9810718675819836e+24,1.9952101987440809e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,2.267581719523137e-11,0.020271714240462368
3,4326346,8708,star,11,0.43340082356682408,0.29494811898160472,0.29960215163806891,2.8988772517435923e+24,1.9728121084857721e+24,2.0039414203446261e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,4.5120214385661182e-11,0.020271714240462368
3,4326347,8709,star,11,0.48707924209040243,0.38822691184996011,0.27818464562064993,3.2579147475354774e+24,2.5967236379812521e+24,1.8606866833738632e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,5.3523379120009398e-11,0.020271714240462368
4,4068253,8710,star,11,0.17320137114674788,0.19129604574998474,0.48709765154244428,1.1584876804247501e+24,1.2795170780002676e+24,3.2580378823770358e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.7313012304736126e-11,0.020271714240462368
5,4019802,8711,star,11,0.1500034149209501,0.084077341434880534,0.47966678008011238,1.0033240906639656e+24,5.6236601136747618e+23,3.2083351982300513e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,6.187416491185616e-11,0.020271714240462368
9,3946113,8712,star,11,0.19846127787917098,0.59972207340354522,0.67162852587696753,1.3274429869817432e+24,4.0113460367940058e+24,4.4923049274885136e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,9.1983514993442224e-11,0.020271714240462368
10,3764661,8713,star,11,0.07444343027725478,0.59310429278349575,0.896454425817659,4.9792791069586065e+23,3.9670818530330973e+24,5.9960923028264426e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,9.9999999999999977e-51,0.020271714240462368
12,4253057,8714,star,11,0.38941581297562272,0.98688877277755327,0.50580399757331806,2.604675811212931e+24,6.6009782580971389e+24,3.3831585513362238e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,9.9999999999999787e-51,0.020271714240462368
12,4253058,8715,star,11,0.39009426401150826,0.82535444391689494,0.66708319310539699,2.6092137496925222e+24,5.5205276316861099e+24,4.4619026738317923e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,6.6981759682771291e-11,0.020271714240462368
12,4253059,8716,star,11,0.39082858463270581,0.8247207584678975,0.66861866324878017,2.6141253816704146e+24,5.5162891156682095e+24,4.472172934586612e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.3080817227292916e-10,0.020271714240462368
12,4253060,8717,star,11,0.39153071121334099,0.82515165371723942,0.66766643429017214,2.6188216781741844e+24,5.5191712339482847e+24,4.465803784560909e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,6.7535190844193775e-11,0.020271714240462368
12,4253061,8718,star,11,0.39116400727222761,0.82484403465261691,0.66797452173430372,2.616368914692404e+24,5.5171136700025174e+24,4.4678644813449871e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.9473888606384509e-10,0.020271714240462368
12,4253062,8719,star,11,0.40684838274556273,0.81902443898238086,0.69038012854493092,2.7212766047453878e+24,5.4781882859574365e+24,4.6177283033845961e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,5.9600997390759624e-11,0.020271714240462368
14,3829987,8720,star,11,0.024561615924571113,0.5287822739179695,0.47374910074736504,1.6428466629072795e+23,3.5368527737689075e+24,3.1687537644440369e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.0000000000000005e-50,0.020271714240462368
2,4080466,8721,star,11,0.47565269380873265,0.0031863576502193123,0.36746976614165611,3.1814862797557542e+24,2.1312510742646848e+22,2.4578858364982744e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.0000000000000006e-50,0.020271714240462368
17,3585099,8722,star,11,0.54904426929098715,0.91276202016605401,0.035380975636350932,3.6723786755851011e+24,6.1051685013859408e+24,2.3665184706530197e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,5.6357343185328111e-12,0.020271714240462368
18,3783848,8723,star,11,0.73171305152364607,0.69461276483105983,0.19449266938872464,4.8941907918149923e+24,4.6460390318778741e+24,1.3008982546036389e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,9.999999999999993e-51,0.020271714240462368
20,3682812,8724,star,11,0.77302116044638902,0.98442169119525347,0.034207715183825836,5.1704873070896638e+24,6.5844767512050513e+24,2.2880428921295521e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.5840942000849261e-11,0.020271714240462368
18,4072832,8725,star,11,0.64230946000028888,0.53682728105028388,0.0045325707559588351,4.2961992246594301e+24,3.5906632118157225e+24,3.0316892682003463e+22,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,5.5543633220423419e-11,0.020271714240462368
24,3863838,8726,star,11,0.84849636938031392,0.41635637372871637,0.67121638917881032,5.6753164498875775e+24,2.7848724662945471e+24,4.4895482790607044e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,2.8080135676055001e-11,0.020271714240462368
25,3943589,8727,star,11,0.67927564724374889,0.34019415577226381,0.54003846678868084,4.5434540369642293e+24,2.2754481434257746e+24,3.6121417895709563e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.4748152055895425e-11,0.020271714240462368
27,3944213,8728,star,11,0.62853177345593003,0.1906552525056962,0.87835043761363862,4.2040447571704278e+24,1.2752310202497274e+24,5.8750006096022444e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.8284046190681901e-12,0.020271714240462368
30,4043922,8729,star,11,0.58533056890443047,0.15471046957568854,0.49241804965605351,3.9150859404990646e+24,1.0348080494369031e+24,3.2936242962071496e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.1895148173888483e-10,0.020271714240462368
30,4043923,8730,star,11,0.58613658880310526,0.1543782177487803,0.49245840932841362,3.9204771456414349e+24,1.0325857249499584e+24,3.293894248938503e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.1210014970370556e-10,0.020271714240462368
30,4043924,8731,star,11,0.58593105805747847,0.15489559923636595,0.49237832160737266,3.9191024172822962e+24,1.036046321569254e+24,3.2933585682013068e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,5.1022686758833956e-11,0.020271714240462368
3,4718543,8732,star,11,0.49543546947338984,0.39534890898063141,0.28493569694378379,3.3138068366911501e+24,2.644360362109218e+24,1.905842271554163e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,7.1417411919615121e-11,0.020271714240462368
30,4043925,8733,star,11,0.60826953911413439,0.27001437966781139,0.39126511314167922,4.0685172569697447e+24,1.8060384297862071e+24,2.6170451789933322e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,4.9642066066480544e-11,0.020271714240462368
31,4027178,8734,star,11,0.5181733077780748,0.40625914200496732,0.24992796651893584,3.4658928472178754e+24,2.7173353649372703e+24,1.671686940402337e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,9.999999999999993e-51,0.020271714240462368
31,4027179,8735,star,11,0.6045632035817311,0.23415258892194932,0.0039554104802377709,4.0437267831681728e+24,1.5661705667203227e+24,2.6456455177228207e+22,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,2.2329998932380226e-11,0.020271714240462368
32,4074888,8736,star,11,0.8666209281959778,0.033760090851751481,0.10655250769392115,5.7965457332475242e+24,2.2581027553550497e+23,7.1269509395040846e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,6.3350928096961102e-11,0.020271714240462368
32,4074889,8737,star,11,0.78381677262872784,0.029688225159462719,0.043240839231323713,5.242695648357854e+24,1.9857488929330259e+23,2.8922392016326905e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,7.7401884467726186e-12,0.020271714240462368
32,4074890,8738,star,11,0.95027850821989868,0.035873074265430474,0.17889370751874262,6.3561040969613193e+24,2.3994333486108588e+23,1.1965618683837029e+24,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,2.7321472353167818e-11,0.020271714240462368
32,4074891,8739,star,11,0.89582103008785907,0.057116824088269874,0.10823047523646616,5.991855724646094e+24,3.8203587311780172e+23,7.2391847349596629e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,9.605618852556475e-11,0.020271714240462368
32,4074892,8740,star,11,0.77689315267914283,0.034418582757844082,0.039020596183809174,5.1963858047207532e+24,2.3021471388271265e+23,2.6099608601522747e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,6.9981932091557303e-13,0.020271714240462368
32,4074893,8741,star,11,0.77701162413732772,0.033274729982072433,0.041742038194933828,5.1971782218008284e+24,2.2256385442255076e+23,2.7919892714751292e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,5.293251697205162e-11,0.020271714240462368
32,4074894,8742,star,11,0.77932013814509904,0.032765558933067783,0.042004767683309796,5.2126191217220253e+24,2.1915817475849627e+23,2.8095623930706839e+23,1.8801845454658774e-08,2280339.1245973557,1.8801845673920339e-08,2280339.1511899969,-6.4496490565467841,-0.91453888140651241,289.25734424716808,1.0172206291376229e-10,0.020271714240462368
5,4253229,8743,star,11,0.22323852540501385,0.07586897519955528,0.25108509654088917,1.4931699429721986e+24,5.0746291737301884e+23,1.6794266070470472e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,5.5178645770261122e-11,0.020231393437278089
3,4326615,8744,star,11,0.48629797338831171,0.38774847565738169,0.27703254786672171,3.2526890951028142e+24,2.5935235337828743e+24,1.8529806759344646e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,2.8248678810066581e-11,0.020231393437278089
3,4326616,8745,star,11,0.27400647608899259,0.094209433049083108,0.30431905758830363,1.8327402652993204e+24,6.3013627920238531e+23,2.0354912712314255e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,7.0126639542522573e-11,0.020231393437278089
3,4326617,8746,star,11,0.41307794527565561,0.27492505626220576,0.34226188065667279,2.7629441238750928e+24,1.8388843495355141e+24,2.2892784831582814e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,5.0482229399945811e-11,0.020231393437278089
4,4068321,8747,star,11,0.076338838697601011,0.291560636111446,0.48828808569190563,5.1060568160382888e+23,1.9501543365134951e+24,3.2660003095066651e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,7.5134803041201934e-11,0.020231393437278089
5,4019827,8748,star,11,0.2390319074264147,0.040804609308103465,0.3973470679016966,1.5988067423976065e+24,2.7292876999184511e+23,2.6577253977221496e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,3.7714160494854858e-11,0.020231393437278089
9,3946137,8749,star,11,0.31640384002310529,0.61787039118849429,0.57002700701580766,2.1163224533325727e+24,4.1327342361777358e+24,3.8127253887482007e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,1.3476876108298477e-11,0.020231393437278089
9,3946138,8750,star,11,0.11273917948585256,0.62666954460165825,0.57232630932977868,7.5407573087222203e+23,4.191588913596433e+24,3.828104674643407e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,1.4657679593913856e-11,0.020231393437278089
10,3764664,8751,star,11,0.31599801241053527,0.62050035392067571,0.84255518037959576,2.1136080043277768e+24,4.1503252021443217e+24,5.6355777675732468e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,3.1704682232591219e-11,0.020231393437278089
10,3764665,8752,star,11,0.31036279242365461,0.61729379735085022,0.83396780466418186,2.0759158493057862e+24,4.128877587393163e+24,5.5781396023461554e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,1.0000000000000001e-50,0.020231393437278089
12,4253160,8753,star,11,0.39176428841497596,0.93706443970417685,0.56572693199972135,2.6203840001623454e+24,6.2677194872876348e+24,3.7839635845081091e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,6.6001505874019612e-11,0.020231393437278089
12,4253161,8754,star,11,0.42761355349806479,0.84937146988305634,0.66871620542768384,2.8601680831408329e+24,5.6811697127390677e+24,4.472825362519679e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,9.9999999999999953e-51,0.020231393437278089
12,4253162,8755,star,11,0.38959106651631581,0.82576027279819142,0.6670962875855847,2.6058480251884875e+24,5.5232420891770053e+24,4.4619902585540065e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,1.5392462310143073e-10,0.020231393437278089
12,4253163,8756,star,11,0.47015026761261075,0.76708746038902664,0.72006935709027298,3.1446823392416069e+24,5.1307987158835018e+24,4.8163099039999408e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,7.7239302219768874e-12,0.020231393437278089
14,3830018,8757,star,11,0.17506325520263097,0.85532979681592858,0.09704225077190165,1.1709412177543841e+24,5.7210230251116765e+24,6.4908407627261534e+23,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,1.028494223505545e-10,0.020231393437278089
15,3703233,8758,star,11,0.41536131135181953,0.57413112584068648,0.16292315172173119,2.7782168174549517e+24,3.840176505711894e+24,1.08974001115546e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,5.0565153013611153e-11,0.020231393437278089
17,3585106,8759,star,11,0.39606140303952819,0.97307178785015791,0.44318117233109938,2.6491260033056059e+24,6.5085609364961464e+24,2.9642948259732468e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,1.3518936188138049e-11,0.020231393437278089
20,3682823,8760,star,11,0.79204799814353455,0.81127649989049466,0.24449371380698676,5.2977516406434004e+24,5.4263648394846811e+24,1.635338990167152e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,9.4226356001868097e-12,0.020231393437278089
22,3812138,8761,star,11,0.56731176921304927,0.9451651037390949,0.99248811110661694,3.7945640455492834e+24,6.3219021962672377e+24,6.6384304123716824e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,5.0114168164801194e-11,0.020231393437278089
22,3812139,8762,star,11,0.56688940655251852,0.94501570359137266,0.99236683831944394,3.7917389989826389e+24,6.320902907234801e+24,6.6376192581124485e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,3.4168182431345577e-11,0.020231393437278089
28,3954521,8763,star,11,0.91431804343117651,0.21821545632649328,0.69470980112960912,6.1155762352922235e+24,1.4595722664246026e+24,4.6466880761416643e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,3.4106560837918387e-12,0.020231393437278089
30,4044052,8764,star,11,0.6769267488879771,0.46164777382593825,0.40161043427224413,4.5277430192643402e+24,3.087811921648882e+24,2.686241669762697e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,1.0773790852407888e-10,0.020231393437278089
30,4044053,8765,star,11,0.58587352680573712,0.15554130555015661,0.49270782537135382,3.9187176094372979e+24,1.0403652412449254e+24,3.2955625117884645e+24,1.8801845455094886e-08,2280339.1246502488,1.8801845673920336e-08,2280339.1511899964,-6.4467550822863888,-0.91449856060332813,288.68201054826744,9.4148298510541398e-11,0.020231393437278089
1,3730598,8766,star,11,0.17070066261655933,0.17884736054325426,0.24281893540449731,1.1417612538071343e+24,1.1962518685276237e+24,1.6241369417429418e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,1.426091674480902e-12,0.020191521549149716
3,4814747,8767,star,11,0.47945810043525866,0.38739280426024092,0.25789079997672326,3.2069394079073892e+24,2.5911445634021035e+24,1.7249477454470316e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,9.2242689428574868e-11,0.020191521549149716
3,4329158,8768,star,11,0.34526013051935334,0.12352518052608653,0.43633721643902329,2.3093328020459053e+24,8.262197863345348e+23,2.9185178293256693e+24,3.7603690911052297e-08,4560678.2494051065,3.7603691347840679e-08,4560678.3023799937,-6.4439067034184161,-0.91445868871519975,288.11308237552714,3.9945664155074657e-11,0.020191521549149716
3,4329159,8769,star,11,0.48723221075958351,0.38800724904673733,0.27772184498295949,3.2589379052481667e+24,2.5952543848818317e+24,1.8575911603205103e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,5.8702731921519807e-11,0.020191521549149716
3,4329160,8770,star,11,0.48749748286574296,0.38836495209587857,0.2760517735759237,3.2607122241517145e+24,2.5976469443225384e+24,1.8464205954590963e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,6.9465326659262493e-11,0.020191521549149716
3,4329161,8771,star,11,0.41473239451093452,0.2758520227359163,0.34377490866106314,2.7740101971068966e+24,1.8450845270101518e+24,2.299398635739168e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,6.3316823227700465e-11,0.020191521549149716
3,4329162,8772,star,11,0.4267985272315562,0.28814328358807534,0.31454968180181342,2.8547166373311297e+24,1.9272967761386464e+24,2.1039205915995904e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,7.0613975042270165e-12,0.020191521549149716
3,4329163,8773,star,11,0.41505854989048058,0.27329283800368143,0.34584561721569057,2.7761917444388067e+24,1.8279669720820604e+24,2.3132489322720604e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,4.014749900802401e-11,0.020191521549149716
3,4329164,8774,star,11,0.43355420853266197,0.29559543116761466,0.29858780714851552,2.899903193929321e+24,1.9771417693188029e+24,1.9971567997202389e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,6.367438913850924e-11,0.020191521549149716
4,4069435,8775,star,11,0.13225049513281775,0.35385500026770439,0.27458208845798954,8.845805799749265e+23,2.366821092423721e+24,1.8365903493590942e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,1.0000000000000006e-50,0.020191521549149716
5,4020690,8776,star,11,0.21427238904977072,0.085973954033430708,0.2867813717877008,1.4331983709240942e+24,5.7505183663208754e+23,1.9181873907330181e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,7.5591764582935443e-11,0.020191521549149716
5,4020691,8777,star,11,0.04386202280838529,0.23404528945796252,0.36990919989397159,2.9337881522295244e+23,1.5654528754784933e+24,2.4742024160412588e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,3.0939370054155841e-11,0.020191521549149716
9,3947014,8778,star,11,0.11346107028323908,0.62715005107915678,0.56956382892864166,7.5890422379838785e+23,4.1948028652577898e+24,3.8096273410579788e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,6.3751763040757104e-11,0.020191521549149716
10,3764978,8779,star,11,0.32996088864390777,0.74957130259754523,0.62563273111661977,2.2070011454591618e+24,5.0136388292414139e+24,4.1846540051637644e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,9.9999999999999989e-51,0.020191521549149716
12,4254909,8780,star,11,0.13581918512483773,0.81067675978804188,0.52095162763171765,9.0845038749225497e+23,5.422353372857436e+24,3.4844761257532262e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,1.0889874168967427e-11,0.020191521549149716
12,4254910,8781,star,11,0.36877334800328099,0.86083857870134295,0.57880012923873114,2.4666050719010823e+24,5.7578694767658752e+24,3.871405951995626e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,9.9999999999999906e-51,0.020191521549149716
12,4254911,8782,star,11,0.21771596408367061,0.94028288003280069,0.51038679089194439,1.4562313251494465e+24,6.2892465886391237e+24,3.4138113664173654e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,9.9999999999999965e-51,0.020191521549149716
12,4254912,8783,star,11,0.39073782195674178,0.82524745430262858,0.66832408166322688,2.613518299629144e+24,5.5198120129283587e+24,4.4702025741011034e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,1.2199777638705482e-10,0.020191521549149716
12,4254913,8784,star,11,0.21666142153737222,0.94187447298829485,0.51058908419950422,1.44917783278803e+24,6.2998922366440027e+24,3.4151644406054552e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,3.8488480463872893e-12,0.020191521549149716
12,4254914,8785,star,11,0.40756211104496809,0.8183627740320415,0.69034176717153184,2.7260505013754042e+24,5.4737626241485152e+24,4.6174717166255377e+24,1.8801845455526149e-08,2280339.1247025533,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,5.0510405470754894e-11,0.020191521549149716
14,3830739,8786,star,11,0.0021918717139689926,0.62856275709113973,0.33140478682055008,1.4660717527190534e+22,4.2042519966365335e+24,2.2166589110897271e+24,1.8801845455526135e-08,2280339.1247025519,1.8801845673920339e-08,2280339.1511899969,-6.4439067034184161,-0.91445868871519975,288.11308237552714,1.8707401159405132e-18,0.020191521549149716
