ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    4687500
nstep_coarse=        536
 
boxlen      =  0.100000000000000E+01
time        = -0.545749315680764E+01
aexp        =  0.141304398036341E+00
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.823349767860835E+26
unit_d      =  0.948975204383359E-27
unit_t      =  0.908929205098924E+16
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.878557445488640E+14
       2   0.878557445488640E+14   0.173376958103552E+15
       3   0.173376958103552E+15   0.256276289257472E+15
       4   0.256276289257472E+15   0.326017248657408E+15
       5   0.326017248657408E+15   0.387163602550784E+15
       6   0.387163602550784E+15   0.451165896572928E+15
       7   0.451165896572928E+15   0.508884217233408E+15
       8   0.508884217233408E+15   0.551464323776512E+15
       9   0.551464323776512E+15   0.596061042507776E+15
      10   0.596061042507776E+15   0.635894067363840E+15
      11   0.635894067363840E+15   0.686301625188352E+15
      12   0.686301625188352E+15   0.762010404913152E+15
      13   0.762010404913152E+15   0.823678541496320E+15
      14   0.823678541496320E+15   0.886738226511872E+15
      15   0.886738226511872E+15   0.961077886058496E+15
      16   0.961077886058496E+15   0.103676982276915E+16
      17   0.103676982276915E+16   0.110344949622374E+16
      18   0.110344949622374E+16   0.116495559770112E+16
      19   0.116495559770112E+16   0.122310827075174E+16
      20   0.122310827075174E+16   0.128035515164262E+16
      21   0.128035515164262E+16   0.136756050316493E+16
      22   0.136756050316493E+16   0.145070551675699E+16
      23   0.145070551675699E+16   0.152087831353754E+16
      24   0.152087831353754E+16   0.160364838571213E+16
      25   0.160364838571213E+16   0.164030311686963E+16
      26   0.164030311686963E+16   0.172013673408102E+16
      27   0.172013673408102E+16   0.176373230678835E+16
      28   0.176373230678835E+16   0.181528678524518E+16
      29   0.181528678524518E+16   0.188458580154778E+16
      30   0.188458580154778E+16   0.195914595984998E+16
      31   0.195914595984998E+16   0.203419308313805E+16
      32   0.203419308313805E+16   0.209999617431962E+16
      33   0.209999617431962E+16   0.218153185024410E+16
      34   0.218153185024410E+16   0.225620624251290E+16
      35   0.225620624251290E+16   0.233237734490112E+16
      36   0.233237734490112E+16   0.240082766187725E+16
      37   0.240082766187725E+16   0.248621478340198E+16
      38   0.248621478340198E+16   0.258061432415846E+16
      39   0.258061432415846E+16   0.266995037031629E+16
      40   0.266995037031629E+16   0.274850253058867E+16
      41   0.274850253058867E+16   0.284020043467981E+16
      42   0.284020043467981E+16   0.291279158535782E+16
      43   0.291279158535782E+16   0.297908061811507E+16
      44   0.297908061811507E+16   0.304618045597286E+16
      45   0.304618045597286E+16   0.312461576948941E+16
      46   0.312461576948941E+16   0.321062798421197E+16
      47   0.321062798421197E+16   0.330410617733120E+16
      48   0.330410617733120E+16   0.339364650654106E+16
      49   0.339364650654106E+16   0.345302020128768E+16
      50   0.345302020128768E+16   0.352858768041574E+16
      51   0.352858768041574E+16   0.359867389208166E+16
      52   0.359867389208166E+16   0.364961890041856E+16
      53   0.364961890041856E+16   0.372156964526490E+16
      54   0.372156964526490E+16   0.377989301370880E+16
      55   0.377989301370880E+16   0.384381188571136E+16
      56   0.384381188571136E+16   0.391307819850138E+16
      57   0.391307819850138E+16   0.397728239163802E+16
      58   0.397728239163802E+16   0.405798397778330E+16
      59   0.405798397778330E+16   0.412869283387802E+16
      60   0.412869283387802E+16   0.419711832765235E+16
      61   0.419711832765235E+16   0.424280173051904E+16
