ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    2539062
nstep_coarse=        145
 
boxlen      =  0.100000000000000E+01
time        = -0.725081486594310E+01
aexp        =  0.100060154549682E+00
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.583028597591220E+26
unit_d      =  0.267262726618715E-26
unit_t      =  0.455765070628694E+16
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.796947287900160E+14
       2   0.796947287900160E+14   0.156150481813504E+15
       3   0.156150481813504E+15   0.229452587991040E+15
       4   0.229452587991040E+15   0.301587754909696E+15
       5   0.301587754909696E+15   0.364772780408832E+15
       6   0.364772780408832E+15   0.434368088637440E+15
       7   0.434368088637440E+15   0.500710112231424E+15
       8   0.500710112231424E+15   0.553288038612992E+15
       9   0.553288038612992E+15   0.608237624328192E+15
      10   0.608237624328192E+15   0.659932005269504E+15
      11   0.659932005269504E+15   0.724892331802624E+15
      12   0.724892331802624E+15   0.793716130316288E+15
      13   0.793716130316288E+15   0.859744692600832E+15
      14   0.859744692600832E+15   0.934885044781056E+15
      15   0.934885044781056E+15   0.100762787407462E+16
      16   0.100762787407462E+16   0.107565751363174E+16
      17   0.107565751363174E+16   0.114262704075571E+16
      18   0.114262704075571E+16   0.120408247448371E+16
      19   0.120408247448371E+16   0.126674634643866E+16
      20   0.126674634643866E+16   0.134571092659405E+16
      21   0.134571092659405E+16   0.142046971874509E+16
      22   0.142046971874509E+16   0.149186797581107E+16
      23   0.149186797581107E+16   0.156984888262656E+16
      24   0.156984888262656E+16   0.162867694901658E+16
      25   0.162867694901658E+16   0.169643036010086E+16
      26   0.169643036010086E+16   0.175787407415706E+16
      27   0.175787407415706E+16   0.181565942189261E+16
      28   0.181565942189261E+16   0.188464837636915E+16
      29   0.188464837636915E+16   0.195601193605530E+16
      30   0.195601193605530E+16   0.202972456602829E+16
      31   0.202972456602829E+16   0.209695713263616E+16
      32   0.209695713263616E+16   0.217149895134413E+16
      33   0.217149895134413E+16   0.224324169498624E+16
      34   0.224324169498624E+16   0.231925809676288E+16
      35   0.231925809676288E+16   0.238852472884429E+16
      36   0.238852472884429E+16   0.246262667201741E+16
      37   0.246262667201741E+16   0.254181159154483E+16
      38   0.254181159154483E+16   0.262272199740621E+16
      39   0.262272199740621E+16   0.269933357721190E+16
      40   0.269933357721190E+16   0.277509705197158E+16
      41   0.277509705197158E+16   0.285315937442202E+16
      42   0.285315937442202E+16   0.292443647062835E+16
      43   0.292443647062835E+16   0.299327306910925E+16
      44   0.299327306910925E+16   0.306365588307968E+16
      45   0.306365588307968E+16   0.313646065175757E+16
      46   0.313646065175757E+16   0.321391646736384E+16
      47   0.321391646736384E+16   0.329480492652954E+16
      48   0.329480492652954E+16   0.337809391799501E+16
      49   0.337809391799501E+16   0.344145433670451E+16
      50   0.344145433670451E+16   0.351500573134029E+16
      51   0.351500573134029E+16   0.358589173386445E+16
      52   0.358589173386445E+16   0.364450394459341E+16
      53   0.364450394459341E+16   0.371458700633702E+16
      54   0.371458700633702E+16   0.377899028630733E+16
      55   0.377899028630733E+16   0.384533884672410E+16
      56   0.384533884672410E+16   0.391656000769229E+16
      57   0.391656000769229E+16   0.398536573609574E+16
      58   0.398536573609574E+16   0.405935486926848E+16
      59   0.405935486926848E+16   0.413102029720781E+16
      60   0.413102029720781E+16   0.420041350709248E+16
      61   0.420041350709248E+16   0.425860031473254E+16
