ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    4687500
nstep_coarse=        125
 
boxlen      =  0.100000000000000E+01
time        = -0.791972268207085E+01
aexp        =  0.892107517781954E-01
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.519811504723138E+26
unit_d      =  0.377111959232630E-26
unit_t      =  0.362287289837174E+16
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.749692245770240E+14
       2   0.749692245770240E+14   0.149214797496320E+15
       3   0.149214797496320E+15   0.220700635824128E+15
       4   0.220700635824128E+15   0.293600508248064E+15
       5   0.293600508248064E+15   0.361268019986432E+15
       6   0.361268019986432E+15   0.430738830786560E+15
       7   0.430738830786560E+15   0.499876362190848E+15
       8   0.499876362190848E+15   0.558935312433152E+15
       9   0.558935312433152E+15   0.618891132796928E+15
      10   0.618891132796928E+15   0.682437805867008E+15
      11   0.682437805867008E+15   0.751779918643200E+15
      12   0.751779918643200E+15   0.819914742956032E+15
      13   0.819914742956032E+15   0.889139985645568E+15
      14   0.889139985645568E+15   0.960776902803456E+15
      15   0.960776902803456E+15   0.103231773684531E+16
      16   0.103231773684531E+16   0.110143303843840E+16
      17   0.110143303843840E+16   0.116993769131213E+16
      18   0.116993769131213E+16   0.123516890801766E+16
      19   0.123516890801766E+16   0.130691564883149E+16
      20   0.130691564883149E+16   0.138055839960269E+16
      21   0.138055839960269E+16   0.145387969891533E+16
      22   0.145387969891533E+16   0.152500487743078E+16
      23   0.152500487743078E+16   0.159854944793395E+16
      24   0.159854944793395E+16   0.165864521754214E+16
      25   0.165864521754214E+16   0.173323537770086E+16
      26   0.173323537770086E+16   0.179274626000486E+16
      27   0.179274626000486E+16   0.186121691385037E+16
      28   0.186121691385037E+16   0.193260495778611E+16
      29   0.193260495778611E+16   0.200359204303667E+16
      30   0.200359204303667E+16   0.207207736016896E+16
      31   0.207207736016896E+16   0.214851539645235E+16
      32   0.214851539645235E+16   0.221835476493926E+16
      33   0.221835476493926E+16   0.229045752247091E+16
      34   0.229045752247091E+16   0.236133572358963E+16
      35   0.236133572358963E+16   0.243308108867174E+16
      36   0.243308108867174E+16   0.250797922818458E+16
      37   0.250797922818458E+16   0.258258814527078E+16
      38   0.258258814527078E+16   0.265689126404096E+16
      39   0.265689126404096E+16   0.272968340996096E+16
      40   0.272968340996096E+16   0.280468024983552E+16
      41   0.280468024983552E+16   0.287859700609843E+16
      42   0.287859700609843E+16   0.294771271034470E+16
      43   0.294771271034470E+16   0.301903290721894E+16
      44   0.301903290721894E+16   0.308969287870054E+16
      45   0.308969287870054E+16   0.316014482948096E+16
      46   0.316014482948096E+16   0.323639554814771E+16
      47   0.323639554814771E+16   0.331220297921331E+16
      48   0.331220297921331E+16   0.338726308596941E+16
      49   0.338726308596941E+16   0.345433295971942E+16
      50   0.345433295971942E+16   0.352661429944320E+16
      51   0.352661429944320E+16   0.359601272363418E+16
      52   0.359601272363418E+16   0.366224341781709E+16
      53   0.366224341781709E+16   0.373035354606797E+16
      54   0.373035354606797E+16   0.379503583743181E+16
      55   0.379503583743181E+16   0.386704948697498E+16
      56   0.386704948697498E+16   0.393782485424538E+16
      57   0.393782485424538E+16   0.400810384660890E+16
      58   0.400810384660890E+16   0.407878645894349E+16
      59   0.407878645894349E+16   0.415149973517107E+16
      60   0.415149973517107E+16   0.421762761857434E+16
      61   0.421762761857434E+16   0.428191935312691E+16
