ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    4687500
nstep_coarse=        145
 
boxlen      =  0.100000000000000E+01
time        = -0.725407359695845E+01
aexp        =  0.100002439319938E+00
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.582692303592791E+26
unit_d      =  0.267725736338821E-26
unit_t      =  0.455239446826370E+16
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.795880928051200E+14
       2   0.795880928051200E+14   0.155717933727744E+15
       3   0.155717933727744E+15   0.229147074887680E+15
       4   0.229147074887680E+15   0.301134635859968E+15
       5   0.301134635859968E+15   0.364725667889152E+15
       6   0.364725667889152E+15   0.434239797460992E+15
       7   0.434239797460992E+15   0.500609643970560E+15
       8   0.500609643970560E+15   0.553586054397952E+15
       9   0.553586054397952E+15   0.608839439220736E+15
      10   0.608839439220736E+15   0.660893360717824E+15
      11   0.660893360717824E+15   0.725370141671424E+15
      12   0.725370141671424E+15   0.795213798834176E+15
      13   0.795213798834176E+15   0.861134768832512E+15
      14   0.861134768832512E+15   0.936075958681600E+15
      15   0.936075958681600E+15   0.100871375421440E+16
      16   0.100871375421440E+16   0.107687938149581E+16
      17   0.107687938149581E+16   0.114400970355507E+16
      18   0.114400970355507E+16   0.120492658366874E+16
      19   0.120492658366874E+16   0.126829261855130E+16
      20   0.126829261855130E+16   0.134739074954035E+16
      21   0.134739074954035E+16   0.142192507512422E+16
      22   0.142192507512422E+16   0.149334703629926E+16
      23   0.149334703629926E+16   0.157127148988006E+16
      24   0.157127148988006E+16   0.162958926046822E+16
      25   0.162958926046822E+16   0.169836395102208E+16
      26   0.169836395102208E+16   0.175856632332288E+16
      27   0.175856632332288E+16   0.181752956348006E+16
      28   0.181752956348006E+16   0.188646870011085E+16
      29   0.188646870011085E+16   0.195834469679104E+16
      30   0.195834469679104E+16   0.203146089883238E+16
      31   0.203146089883238E+16   0.209949071035597E+16
      32   0.209949071035597E+16   0.217351354895565E+16
      33   0.217351354895565E+16   0.224572332415386E+16
      34   0.224572332415386E+16   0.232092301734707E+16
      35   0.232092301734707E+16   0.239005195881677E+16
      36   0.239005195881677E+16   0.246434885323981E+16
      37   0.246434885323981E+16   0.254358928857498E+16
      38   0.254358928857498E+16   0.262408612138189E+16
      39   0.262408612138189E+16   0.270053980871066E+16
      40   0.270053980871066E+16   0.277642480084582E+16
      41   0.277642480084582E+16   0.285423575026893E+16
      42   0.285423575026893E+16   0.292537539074458E+16
      43   0.292537539074458E+16   0.299435488077414E+16
      44   0.299435488077414E+16   0.306465941854618E+16
      45   0.306465941854618E+16   0.313762134989210E+16
      46   0.313762134989210E+16   0.321444729218662E+16
      47   0.321444729218662E+16   0.329538529656832E+16
      48   0.329538529656832E+16   0.337842733160858E+16
      49   0.337842733160858E+16   0.344178976148685E+16
      50   0.344178976148685E+16   0.351544606615142E+16
      51   0.351544606615142E+16   0.358642145139098E+16
      52   0.358642145139098E+16   0.364530498954854E+16
      53   0.364530498954854E+16   0.371544427803443E+16
      54   0.371544427803443E+16   0.377931964612608E+16
      55   0.377931964612608E+16   0.384626039613030E+16
      56   0.384626039613030E+16   0.391761861646746E+16
      57   0.391761861646746E+16   0.398655649900134E+16
      58   0.398655649900134E+16   0.406001285070848E+16
      59   0.406001285070848E+16   0.413163754147021E+16
      60   0.413163754147021E+16   0.420087337058304E+16
      61   0.420087337058304E+16   0.425938823990477E+16
