ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    5859375
nstep_coarse=        314
 
boxlen      =  0.100000000000000E+01
time        = -0.545363466569359E+01
aexp        =  0.141419404327833E+00
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.824019884323720E+26
unit_d      =  0.946661885585535E-27
unit_t      =  0.910409344678301E+16
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.876205589626880E+14
       2   0.876205589626880E+14   0.170256167337984E+15
       3   0.170256167337984E+15   0.254342461128704E+15
       4   0.254342461128704E+15   0.323809976516608E+15
       5   0.323809976516608E+15   0.380137495330816E+15
       6   0.380137495330816E+15   0.443646667128832E+15
       7   0.443646667128832E+15   0.504125827547136E+15
       8   0.504125827547136E+15   0.546645747990528E+15
       9   0.546645747990528E+15   0.590733835501568E+15
      10   0.590733835501568E+15   0.632009651126272E+15
      11   0.632009651126272E+15   0.682705226825728E+15
      12   0.682705226825728E+15   0.750650191249408E+15
      13   0.750650191249408E+15   0.812151656677376E+15
      14   0.812151656677376E+15   0.870049627766784E+15
      15   0.870049627766784E+15   0.955360913391616E+15
      16   0.955360913391616E+15   0.102057137563238E+16
      17   0.102057137563238E+16   0.109422423887053E+16
      18   0.109422423887053E+16   0.115580678334054E+16
      19   0.115580678334054E+16   0.120946485336474E+16
      20   0.120946485336474E+16   0.126294666772480E+16
      21   0.126294666772480E+16   0.135177500308275E+16
      22   0.135177500308275E+16   0.143331453986406E+16
      23   0.143331453986406E+16   0.150236571893760E+16
      24   0.150236571893760E+16   0.158587598510490E+16
      25   0.158587598510490E+16   0.163187454377984E+16
      26   0.163187454377984E+16   0.169904762886554E+16
      27   0.169904762886554E+16   0.175334496822886E+16
      28   0.175334496822886E+16   0.179866643611648E+16
      29   0.179866643611648E+16   0.186646912198246E+16
      30   0.186646912198246E+16   0.193884413598106E+16
      31   0.193884413598106E+16   0.201193850037862E+16
      32   0.201193850037862E+16   0.206949863784448E+16
      33   0.206949863784448E+16   0.216222267080704E+16
      34   0.216222267080704E+16   0.222882782013030E+16
      35   0.222882782013030E+16   0.230969447966310E+16
      36   0.230969447966310E+16   0.238027371079270E+16
      37   0.238027371079270E+16   0.245651870633165E+16
      38   0.245651870633165E+16   0.255137141882880E+16
      39   0.255137141882880E+16   0.264052700243558E+16
      40   0.264052700243558E+16   0.272333531407974E+16
      41   0.272333531407974E+16   0.281198934464922E+16
      42   0.281198934464922E+16   0.289452967382221E+16
      43   0.289452967382221E+16   0.295666290979635E+16
      44   0.295666290979635E+16   0.302967037473587E+16
      45   0.302967037473587E+16   0.309427843576627E+16
      46   0.309427843576627E+16   0.317420700539290E+16
      47   0.317420700539290E+16   0.327031919634022E+16
      48   0.327031919634022E+16   0.337300788818739E+16
      49   0.337300788818739E+16   0.343183422652416E+16
      50   0.343183422652416E+16   0.350754105511117E+16
      51   0.350754105511117E+16   0.357792035006054E+16
      52   0.357792035006054E+16   0.363314951906918E+16
      53   0.363314951906918E+16   0.369331708677325E+16
      54   0.369331708677325E+16   0.376253426604442E+16
      55   0.376253426604442E+16   0.381414315917312E+16
      56   0.381414315917312E+16   0.389173280243712E+16
      57   0.389173280243712E+16   0.396084826760806E+16
      58   0.396084826760806E+16   0.403639524497818E+16
      59   0.403639524497818E+16   0.410277120049152E+16
      60   0.410277120049152E+16   0.418194568459059E+16
      61   0.418194568459059E+16   0.422854343943782E+16
