ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    2539062
nstep_coarse=        472
 
boxlen      =  0.100000000000000E+01
time        = -0.452496855992173E+01
aexp        =  0.173746583726553E+00
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.101238327586293E+27
unit_d      =  0.510473357679321E-27
unit_t      =  0.137420412453430E+17
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.902449132994560E+14
       2   0.902449132994560E+14   0.177228349042688E+15
       3   0.177228349042688E+15   0.265377489616896E+15
       4   0.265377489616896E+15   0.328925736091648E+15
       5   0.328925736091648E+15   0.390406049955840E+15
       6   0.390406049955840E+15   0.449549862633472E+15
       7   0.449549862633472E+15   0.506049516273664E+15
       8   0.506049516273664E+15   0.546588629979136E+15
       9   0.546588629979136E+15   0.587935231508480E+15
      10   0.587935231508480E+15   0.625832255029248E+15
      11   0.625832255029248E+15   0.676689596121088E+15
      12   0.676689596121088E+15   0.735489545994240E+15
      13   0.735489545994240E+15   0.800799915507712E+15
      14   0.800799915507712E+15   0.857307743256576E+15
      15   0.857307743256576E+15   0.938916894998528E+15
      16   0.938916894998528E+15   0.100978357478195E+16
      17   0.100978357478195E+16   0.108525584488858E+16
      18   0.108525584488858E+16   0.114350200822170E+16
      19   0.114350200822170E+16   0.119782095537766E+16
      20   0.119782095537766E+16   0.124563948463718E+16
      21   0.124563948463718E+16   0.132746887508787E+16
      22   0.132746887508787E+16   0.140943471047475E+16
      23   0.140943471047475E+16   0.148535278305280E+16
      24   0.148535278305280E+16   0.157469109754266E+16
      25   0.157469109754266E+16   0.162619982741504E+16
      26   0.162619982741504E+16   0.167686153279898E+16
      27   0.167686153279898E+16   0.174404929375437E+16
      28   0.174404929375437E+16   0.178853452447744E+16
      29   0.178853452447744E+16   0.183812145156506E+16
      30   0.183812145156506E+16   0.191503365292032E+16
      31   0.191503365292032E+16   0.199055016676147E+16
      32   0.199055016676147E+16   0.205534740139213E+16
      33   0.205534740139213E+16   0.213908404043776E+16
      34   0.213908404043776E+16   0.221109229063373E+16
      35   0.221109229063373E+16   0.228821242898022E+16
      36   0.228821242898022E+16   0.236059786520166E+16
      37   0.236059786520166E+16   0.243647359693619E+16
      38   0.243647359693619E+16   0.253148818178048E+16
      39   0.253148818178048E+16   0.262972586642637E+16
      40   0.262972586642637E+16   0.271600136031437E+16
      41   0.271600136031437E+16   0.280456697007309E+16
      42   0.280456697007309E+16   0.289040761251430E+16
      43   0.289040761251430E+16   0.295011066901299E+16
      44   0.295011066901299E+16   0.302608068011622E+16
      45   0.302608068011622E+16   0.309079183327232E+16
      46   0.309079183327232E+16   0.316558887659110E+16
      47   0.316558887659110E+16   0.327289015631872E+16
      48   0.327289015631872E+16   0.337917249165722E+16
      49   0.337917249165722E+16   0.343850500698931E+16
      50   0.343850500698931E+16   0.351487637481062E+16
      51   0.351487637481062E+16   0.358968045728563E+16
      52   0.358968045728563E+16   0.363548747173069E+16
      53   0.363548747173069E+16   0.369843658712678E+16
      54   0.369843658712678E+16   0.376493252358963E+16
      55   0.376493252358963E+16   0.381282737035674E+16
      56   0.381282737035674E+16   0.389063385074893E+16
      57   0.389063385074893E+16   0.396036774926746E+16
      58   0.396036774926746E+16   0.403706179118694E+16
      59   0.403706179118694E+16   0.410140388805837E+16
      60   0.410140388805837E+16   0.418183937461453E+16
      61   0.418183937461453E+16   0.422735286527590E+16
