ncpu        =        256
ndim        =          3
levelmin    =         10
levelmax    =         17
ngridmax    =    5859375
nstep_coarse=        146
 
boxlen      =  0.100000000000000E+01
time        = -0.724042106662538E+01
aexp        =  0.100244238634161E+00
H0          =  0.676600036621094E+02
omega_m     =  0.311100006103516E+00
omega_l     =  0.688899993896484E+00
omega_k     =  0.000000000000000E+00
omega_b     =  0.469999983906746E-01
unit_l      =  0.584101215219048E+26
unit_d      =  0.265793060417707E-26
unit_t      =  0.457443586360732E+16
 
ordering type=hilbert                                                                         
   DOMAIN   ind_min                 ind_max
       1   0.000000000000000E+00   0.810119919042560E+14
       2   0.810119919042560E+14   0.157800604893184E+15
       3   0.157800604893184E+15   0.231995460288512E+15
       4   0.231995460288512E+15   0.304104354086912E+15
       5   0.304104354086912E+15   0.366600775532544E+15
       6   0.366600775532544E+15   0.435762399019008E+15
       7   0.435762399019008E+15   0.502105248890880E+15
       8   0.502105248890880E+15   0.552565125152768E+15
       9   0.552565125152768E+15   0.606421819326464E+15
      10   0.606421819326464E+15   0.656253135093760E+15
      11   0.656253135093760E+15   0.720106913005568E+15
      12   0.720106913005568E+15   0.789118694981632E+15
      13   0.789118694981632E+15   0.853771414405120E+15
      14   0.853771414405120E+15   0.929912988893184E+15
      15   0.929912988893184E+15   0.100145685331968E+16
      16   0.100145685331968E+16   0.106939029022310E+16
      17   0.106939029022310E+16   0.113571999724339E+16
      18   0.113571999724339E+16   0.119910319941222E+16
      19   0.119910319941222E+16   0.125950860931891E+16
      20   0.125950860931891E+16   0.133645495749837E+16
      21   0.133645495749837E+16   0.141144278800794E+16
      22   0.141144278800794E+16   0.148484577139098E+16
      23   0.148484577139098E+16   0.156243100434432E+16
      24   0.156243100434432E+16   0.162386864662118E+16
      25   0.162386864662118E+16   0.168674458179994E+16
      26   0.168674458179994E+16   0.175045916544205E+16
      27   0.175045916544205E+16   0.180560020792934E+16
      28   0.180560020792934E+16   0.187303517067674E+16
      29   0.187303517067674E+16   0.194595520931430E+16
      30   0.194595520931430E+16   0.201794492406170E+16
      31   0.201794492406170E+16   0.208346303325798E+16
      32   0.208346303325798E+16   0.216298655055872E+16
      33   0.216298655055872E+16   0.223198085487002E+16
      34   0.223198085487002E+16   0.230853059385754E+16
      35   0.230853059385754E+16   0.237930350116864E+16
      36   0.237930350116864E+16   0.245313486140211E+16
      37   0.245313486140211E+16   0.253314460265267E+16
      38   0.253314460265267E+16   0.261545612070093E+16
      39   0.261545612070093E+16   0.269316792936038E+16
      40   0.269316792936038E+16   0.276961823398298E+16
      41   0.276961823398298E+16   0.284910900215808E+16
      42   0.284910900215808E+16   0.292052407418880E+16
      43   0.292052407418880E+16   0.298896917633434E+16
      44   0.298896917633434E+16   0.305919169029734E+16
      45   0.305919169029734E+16   0.313326155333632E+16
      46   0.313326155333632E+16   0.321114508728730E+16
      47   0.321114508728730E+16   0.329361774975386E+16
      48   0.329361774975386E+16   0.337840612520755E+16
      49   0.337840612520755E+16   0.344126204883763E+16
      50   0.344126204883763E+16   0.351531116055757E+16
      51   0.351531116055757E+16   0.358662619004928E+16
      52   0.358662619004928E+16   0.364331977723085E+16
      53   0.364331977723085E+16   0.371340803781427E+16
      54   0.371340803781427E+16   0.377767321403392E+16
      55   0.377767321403392E+16   0.384376272794419E+16
      56   0.384376272794419E+16   0.391385684587315E+16
      57   0.391385684587315E+16   0.398182535764378E+16
      58   0.398182535764378E+16   0.405788291812557E+16
      59   0.405788291812557E+16   0.412863263303270E+16
      60   0.412863263303270E+16   0.419789204252262E+16
      61   0.419789204252262E+16   0.425461208108237E+16
